program  protocol        partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(ms)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  ALLdataSent(MB)  AllDataRec(MB)  ALLmessagesSent  AllMessagesRec
Share    boolean_bmr     3          100            10000            1000000     0               2084.447              5.66                 3944          58         488.282          492.096         5                6
Share    boolean_bmr     3          100            10000            1000000     1               2116.589              5.34                 3948          49         488.282          492.096         5                6
Share    boolean_bmr     3          100            10000            1000000     2               2274.837              2.63                 3946          136        488.282          492.096         5                6
Share    boolean_bmr     3          100            10000            1000000     5               2180.118              5.70                 3948          68         488.282          492.096         5                6
Share    boolean_bmr     3          100            10000            1000000     10              2010.532              5.52                 3948          63         488.282          492.096         5                6
Share    boolean_bmr     3          100            1000             1000000     0               5879.265              9.37                 3948          73         488.282          492.096         5                6
Share    boolean_bmr     3          100            1000             1000000     1               5756.721              9.12                 3949          70         488.282          492.096         5                6
Share    boolean_bmr     3          100            1000             1000000     2               5844.268              6.13                 3946          97         488.282          492.096         5                6
Share    boolean_bmr     3          100            1000             1000000     5               5916.613              9.46                 3947          61         488.282          492.096         5                6
Share    boolean_bmr     3          100            1000             1000000     10              5999.616              9.53                 3949          71         488.282          492.096         5                6
Share    boolean_bmr     3          100            100              1000000     0               43363.045             46.41                3948          22         488.282          492.096         5                6
Share    boolean_bmr     3          100            100              1000000     1               43417.878             46.46                3948          22         488.282          492.096         5                6
Share    boolean_bmr     3          100            100              1000000     2               43217.722             46.26                3950          24         488.282          492.096         5                6
Share    boolean_bmr     3          100            100              1000000     5               43108.060             46.18                3952          25         488.282          492.096         5                6
Share    boolean_bmr     3          100            100              1000000     10              43273.059             46.33                3948          22         488.282          492.096         5                6
Share    boolean_bmr     3          150            25000            1000000     0               1915.929              5.39                 3949          59         488.282          492.096         5                6
Share    boolean_bmr     3          150            25000            1000000     1               1817.793              2.47                 3946          121        488.282          492.096         5                6
Share    boolean_bmr     3          150            25000            1000000     2               2108.731              5.54                 3948          54         488.282          492.096         5                6
Share    boolean_bmr     3          150            25000            1000000     5               2083.586              5.52                 3946          56         488.282          492.096         5                6
Share    boolean_bmr     3          150            25000            1000000     10              2044.678              5.52                 3946          59         488.282          492.096         5                6
Share    boolean_bmr     3          150            10000            1000000     0               2226.479              5.82                 3946          63         488.282          492.096         5                6
Share    boolean_bmr     3          150            10000            1000000     1               2127.812              5.39                 3950          60         488.282          492.096         5                6
Share    boolean_bmr     3          150            10000            1000000     2               2029.129              5.60                 3948          55         488.282          492.096         5                6
Share    boolean_bmr     3          150            10000            1000000     5               2211.094              5.72                 3948          57         488.282          492.096         5                6
Share    boolean_bmr     3          150            10000            1000000     10              2296.544              2.66                 3946          125        488.282          492.096         5                6
Share    boolean_bmr     3          150            1000             1000000     0               5868.720              9.22                 3949          72         488.282          492.096         5                6
Share    boolean_bmr     3          150            1000             1000000     1               5821.078              9.32                 3948          59         488.282          492.096         5                6
Share    boolean_bmr     3          150            1000             1000000     2               5875.226              9.21                 3946          68         488.282          492.096         5                6
Share    boolean_bmr     3          150            1000             1000000     5               5936.549              8.98                 3950          64         488.282          492.096         5                6
Share    boolean_bmr     3          150            1000             1000000     10              5729.293              9.36                 3948          71         488.282          492.096         5                6
Share    boolean_bmr     3          150            100              1000000     0               43397.646             46.44                3948          24         488.282          492.096         5                6
Share    boolean_bmr     3          150            100              1000000     1               43224.922             43.27                3950          21         488.282          492.096         5                6
Share    boolean_bmr     3          150            100              1000000     2               43309.405             46.36                3948          22         488.282          492.096         5                6
Share    boolean_bmr     3          150            100              1000000     5               43253.755             46.30                3948          25         488.282          492.096         5                6
Share    boolean_bmr     3          150            100              1000000     10              43248.381             46.28                3946          22         488.282          492.096         5                6
