program  protocol     partysize  latencies(ms)  bandwidths(Mbs)  input_size  packetdrops(%)  runtime_internal(ms)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  ALLdataSent(MB)  AllDataRec(MB)  ALLmessagesSent  AllMessagesRec
AES      boolean_bmr  0          50             25000            256         1               381341.826            385.41               4961          10         478.591          478.598         32389            32390
AES      boolean_bmr  0          50             25000            256         2               585194.147            588.89               5181          7          478.591          478.598         32389            32390
AES      boolean_bmr  0          50             25000            512         0               40005.088             45.98                9466          120        955.567          955.583         32389            32390
AES      boolean_bmr  0          50             25000            512         1               738534.974            744.58               9444          8          955.567          955.583         32389            32390
AES      boolean_bmr  0          50             25000            512         2               1156680.053           1163.36              9635          5          955.567          955.583         32389            32390
AES      boolean_bmr  0          50             10000            1           0               3092.614              3.77                 340           374        3.473            3.473           32389            32390
AES      boolean_bmr  0          50             10000            1           1               6310.965              7.02                 367           255        3.473            3.473           32389            32390
AES      boolean_bmr  0          50             10000            1           2               8160.456              8.86                 377           233        3.473            3.473           32389            32390
AES      boolean_bmr  0          50             10000            128         0               11978.870             14.36                2756          209        240.102          240.106         32389            32390
AES      boolean_bmr  0          50             10000            128         1               188601.831            190.91               2762          16         240.102          240.106         32389            32390
AES      boolean_bmr  0          50             10000            128         2               305073.298            307.35               2753          9          240.102          240.106         32389            32390
AES      boolean_bmr  0          50             10000            256         0               19715.453             23.69                5035          144        478.591          478.598         32389            32390
AES      boolean_bmr  0          50             10000            256         1               362566.404            367.14               5009          10         478.591          478.598         32389            32390
AES      boolean_bmr  0          50             10000            256         2               586580.750            591.21               5053          6          478.591          478.598         32389            32390
AES      boolean_bmr  0          50             10000            512         0               38709.126             45.14                9526          115        955.567          955.583         32389            32390
AES      boolean_bmr  0          50             10000            512         1               746173.201            752.95               9703          8          955.567          955.583         32389            32390
AES      boolean_bmr  0          50             10000            512         2               1126463.046           1133.54              9698          5          955.567          955.583         32389            32390
AES      boolean_bmr  0          50             1000             1           0               2556.394              3.25                 372           483        3.473            3.473           32389            32390
AES      boolean_bmr  0          50             1000             1           1               5163.406              5.88                 372           339        3.473            3.473           32389            32390
AES      boolean_bmr  0          50             1000             1           2               8820.952              9.89                 363           190        3.473            3.473           32389            32390
AES      boolean_bmr  0          50             1000             128         0               11197.006             13.58                2740          195        240.102          240.106         32389            32390
AES      boolean_bmr  0          50             1000             128         1               192635.620            194.97               2726          14         240.102          240.106         32389            32390
AES      boolean_bmr  0          50             1000             128         2               308535.594            310.93               2809          10         240.102          240.106         32389            32390
AES      boolean_bmr  0          50             1000             256         0               20897.506             24.66                4941          161        478.591          478.598         32389            32390
